label,message,message_length,word_count,num_digits,num_uppercase,num_links,has_call_to_action
ham,I borrow ur bag ok.,19,5,0,1,0,0
ham,Think + da. You wil do.,23,6,0,2,0,0
ham,I've been barred from all B and Q stores for life!?This twat in orange dungerees came up to me and asked if I wanted decking? So I got the first punch in!!,155,32,0,7,0,0
smish,Free Top ringtone -sub to weekly ringtone-get 1st week free-send SUBPOLY to 81618-?3 per week-stop sms-08718727870,114,16,18,9,0,1
ham,Small problem in auction:)punj now asking tiwary,48,7,0,1,0,1
ham,Oh k.k..where did you take test?,32,6,0,1,0,0
ham,Are you coming to day for class.,32,7,0,1,0,0
smish,Had your mobile 10 mths? Update to latest Orange camera/video phones for FREE. Save £s with Free texts/weekend calls. Text YES for a callback orno to opt out,157,28,2,13,0,1
ham,Ha ha cool cool chikku chikku:-):-DB-),38,6,0,3,0,0
ham,Send his number and give reply tomorrow morning for why you said that to him like that ok,89,18,0,1,0,0
smish,"Sppok up ur mob with a Halloween collection of nokia logo&pic message plus a FREE eerie tone, txt CARD SPOOK to 8007",116,22,4,15,0,1
smish,Please CALL 08712402902 immediately as there is an urgent message waiting for you.,82,13,11,5,0,1
ham,"I think your mentor is , but not 100 percent sure.",50,11,3,1,0,0
ham,Orh i tot u say she now still dun believe.,42,10,0,1,0,1
smish,"Dear Voucher Holder, 2 claim this weeks offer, at your PC go to http://www.e-tlp.co.uk/expressoffer Ts&Cs apply.2 stop texts txt STOP to 80062.",143,22,7,11,1,0
ham,LOL ... No just was busy,24,6,0,4,0,0
smish,This message is brought to you by GMW Ltd. and is not connected to the,70,15,0,5,0,0
ham,You will be in the place of that man,36,9,0,1,0,0
ham,Oh yeah I forgot. U can only take 2 out shopping at once.,57,13,1,3,0,0
ham,Am okay. Will soon be over. All the best,40,9,0,3,0,0
smish,LIFE has never been this much fun and great until you came in. You made it truly special for me. I won't forget you! enjoy @ one gbp/sms,136,28,0,6,0,0
smish,"YOUR CHANCE TO BE ON A REALITY FANTASY SHOW call now = 08707509020 Just 20p per min NTT Ltd, PO Box 1327 Croydon CR9 5WB 0870 is a national = rate call",151,32,23,48,0,1
smish,"Dear Matthew please call 09063440451 from a landline, your complimentary 4*Lux Tenerife holiday or £1000 CASH await collection. ppm150 SAE T&Cs Box334 SK38XH.",158,23,24,18,0,1
smish,"Call 09094100151 to use ur mins! Calls cast 10p/min (mob vary). Service provided by AOM, just GBP5/month. AOM Box61,M60 1ER until u stop. Ages 18+ only!",152,26,21,17,0,1
ham,"Sir, good morning. Hope you had a good weekend. I called to let you know that i was able to raise  &lt;#&gt;  from my dad. He however said he would make the rest available by mid feb. This amount is still quite short and i was hoping you would help. Do have a good day. Abiola",276,56,0,7,0,0
ham,His bday real is in april .,27,7,0,1,0,0
smish,from www.Applausestore.com MonthlySubscription@50p/msg max6/month T&CsC web age16 2stop txt stop,96,10,6,6,1,0
ham,How long does applebees fucking take,36,6,0,1,0,0
ham,Pls she needs to dat slowly or she will vomit more.,51,11,0,1,0,0
smish,Dear U've been invited to XCHAT. This is our final attempt to contact u! Txt CHAT to 86688,90,18,5,13,0,0
ham,Ü neva tell me how i noe... I'm not at home in da aft wat... ,61,15,0,2,0,0
smish,RT-KIng Pro Video Club>> Need help? info@ringtoneking.co.uk or call 08701237397 You must be 16+ Club credits redeemable at www.ringtoneking.co.uk! Enjoy!,153,20,13,11,1,1
smish,Double your mins & txts on Orange or 1/2 price linerental - Motorola and SonyEricsson with B/Tooth FREE-Nokia FREE Call MobileUpd8 on 08000839402 or2optout/HV9D,160,24,16,22,0,1
ham,I cant pick the phone right now. Pls send a message,51,11,0,2,0,1
smish,Want 2 get laid tonight? Want real Dogging locations sent direct 2 ur mob? Join the UK's largest Dogging Network bt Txting GRAVEL to 69888! Nt. ec2a. 31p.msg@150p,162,28,13,16,0,0
ham,* Was thinking about chuckin ur red green n black trainners 2 save carryin them bac on train,92,18,1,1,0,0
smish,We tried to contact you re our offer of New Video Phone 750 anytime any network mins HALF PRICE Rental camcorder call 08000930705 or reply for delivery Wed,155,28,14,15,0,1
smish,"This is the 2nd attempt to contract U, you have won this weeks top prize of either £1000 cash or £200 prize. Just call 09066361921",130,25,19,3,0,1
smish,Todays Voda numbers ending 5226 are selected to receive a ?350 award. If you hava a match please call 08712300220 quoting claim code 1131 standard rates app ,157,27,22,3,0,1
ham,"Sorry, I'll call later in meeting",33,6,0,2,0,1
smish,FREE for 1st week! No1 Nokia tone 4 ur mobile every week just txt NOKIA to 8077 Get txting and tell ur mates. www.getzed.co.uk POBox 36504 W45WQ 16+ norm150p/tone,162,29,19,18,1,1
smish,"Got what it takes 2 take part in the WRC Rally in Oz? U can with Lucozade Energy! Text RALLY LE to 61200 (25p), see packs or lucozade.co.uk/wrc & itcould be u!",159,32,8,17,0,0
smish,"U can WIN £100 of Music Gift Vouchers every week starting NOW Txt the word DRAW to 87066 TsCs www.Idew.com SkillGame, 1Winaweek, age16. 150ppermessSubscription",159,24,14,22,1,1
ham,I realise you are a busy guy and i'm trying not to be a bother. I have to get some exams outta the way and then try the cars. Do have a gr8 day,143,34,1,3,0,0
ham,"Yeah, that's fine! It's £6 to get in, is that ok? ",50,11,1,2,0,0
smish,Great NEW Offer - DOUBLE Mins & DOUBLE Txt on best Orange tariffs AND get latest camera phones 4 FREE! Call MobileUpd8 free on 08000839402 NOW! or 2stoptxt T&Cs,160,29,14,35,0,1
ham,Your opinion about me? 1. Over 2. Jada 3. Kusruthi 4. Lovable 5. Silent 6. Spl character 7. Not matured 8. Stylish 9. Simple Pls reply..,136,26,9,11,0,0
smish,"Get 3 Lions England tone, reply lionm 4 mono or lionp 4 poly. 4 more go 2 www.ringtones.co.uk, the original n best. Tones 3GBP network operator rates apply",155,28,6,7,1,0
smish,1000's of girls many local 2 u who r virgins 2 this & r ready 2 4fil ur every sexual need. Can u 4fil theirs? text CUTE to 69911(£1.50p. m),139,30,17,5,0,0
ham,I will cme i want to go to hos 2morow. After that i wil cme. This what i got from her dear what to do. She didnt say any time,125,30,1,4,0,0
ham,Now only i reached home. . . I am very tired now. . I will come tomorro,71,17,0,3,0,1
smish,Please call our customer service representative on FREEPHONE 0808 145 4742 between 9am-11pm as you have WON a guaranteed £1000 cash or £5000 prize!,147,24,22,13,0,1
smish,"WIN: We have a winner! Mr. T. Foley won an iPod! More exciting prizes soon, so keep an eye on ur mobile or visit www.win-82050.co.uk",132,25,5,9,1,1
ham,Oh ok.. Wat's ur email?,23,5,0,2,0,0
ham,Now press conference da:),25,4,0,1,0,1
ham,Give one miss from that number please,37,7,0,1,0,0
smish,Santa calling! Would your little ones like a call from Santa Xmas Eve? Call 09077818151 to book you time. Calls1.50ppm last 3mins 30s T&C www.santacalling.com,158,25,17,9,1,1
ham,Good morning. At the repair shop--the ONLY reason i'm up at this hour.,70,13,0,6,0,0
smish,Text BANNEDUK to 89555 to see! cost 150p textoperator g696ga 18+ XXX,68,12,13,12,0,0
ham,"Cool, text me when you're ready",31,6,0,1,0,0
smish,Check Out Choose Your Babe Videos @ sms.shsex.netUN fgkslpoPW fgkslpo,69,10,0,10,0,0
ham,I jokin oni lar.. Ü busy then i wun disturb ü.,46,11,0,2,0,0
smish,You have 1 new message. Please call 08715205273,47,8,12,2,0,1
smish,Sunshine Quiz Wkly Q! Win a top Sony DVD player if u know which country Liverpool played in mid week? Txt ansr to 82277. £1.50 SP:Tyrone,136,26,8,14,0,1
ham,Sorry about that this is my mates phone and i didnt write it love Kate,70,15,0,2,0,0
ham,Lmao!nice 1,11,2,1,1,0,0
ham,Hi.what you think about match?,30,5,0,1,0,0
ham,I will see in half an hour,26,7,0,1,0,0
ham,X2  &lt;#&gt; . Are you going to get that,41,9,1,2,0,0
ham,A guy who gets used but is too dumb to realize it.,50,12,0,1,0,0
smish,No. 1 Nokia Tone 4 ur mob every week! Just txt NOK to 87021. 1st Tone FREE ! so get txtin now and tell ur friends. 150p/tone. 16 reply HL 4info,143,31,14,14,0,1
smish,Ur TONEXS subscription has been renewed and you have been charged £4.50. You can choose 10 more polys this month. www.clubzed.co.uk *BILLING MSG*,145,23,5,18,1,0
ham,"Yes obviously, but you are the eggs-pert and the potato head… Speak soon! ",74,13,0,2,0,0
smish,"This is the 2nd time we have tried to contact u. U have won the £400 prize. 2 claim is easy, just call 087104711148 NOW! Only 10p per minute. BT-national-rate",158,30,19,8,0,1
smish,"Spook up your mob with a Halloween collection of a logo & pic message plus a free eerie tone, txt CARD SPOOK to 8007 zed 08701417012150p per logo/pic ",150,28,18,11,0,1
ham,Just glad to be talking to you.,31,7,0,1,0,0
ham,No da:)he is stupid da..always sending like this:)don believe any of those message.pandy is a mental:),102,16,0,1,0,0
smish,A £400 XMAS REWARD IS WAITING FOR YOU! Our computer has randomly picked you from our loyal mobile customers to receive a £400 reward. Just call 09066380611 ,156,27,17,28,0,1
ham,My slave! I want you to take 2 or 3 pictures of yourself today in bright light on your cell phone! Bright light!,112,23,2,3,0,0
ham,Check mail.i have mailed varma and kept copy to you regarding membership.take care.insha allah.,95,14,0,1,0,0
smish,"Text82228>> Get more ringtones, logos and games from www.txt82228.com. Questions: info@txt82228.co.uk",101,11,15,3,1,0
ham,"The affidavit says  &lt;#&gt;  E Twiggs St, division g, courtroom  &lt;#&gt; , &lt;TIME&gt;  AM. I'll double check and text you again tomorrow",142,22,0,11,0,0
smish,"Hi babe its Chloe, how r u? I was smashed on saturday night, it was great! How was your weekend? U been missing me? SP visionsms.com Text stop to stop 150p/text",160,31,3,8,0,0
ham,Ok c ü then.,12,4,0,1,0,0
ham,I couldn't say no as he is a dying man and I feel sad for him so I will go and I just wanted you to know I would probably be gone late into your night,150,36,0,5,0,0
ham,O was not into fps then.,24,6,0,1,0,0
smish,"Get 3 Lions England tone, reply lionm 4 mono or lionp 4 poly. 4 more go 2 www.ringtones.co.uk, the original n best. Tones 3GBP network operator rates apply.",156,28,6,7,1,0
ham,Back in brum! Thanks for putting us up and keeping us all and happy. See you soon ,82,17,0,3,0,0
smish,You are a winner U have been specially selected 2 receive £1000 cash or a 4* holiday (flights inc) speak to a live operator 2 claim 0871277810810,145,27,20,2,0,0
smish,Not heard from U4 a while. Call me now am here all night with just my knickers on. Make me beg for it like U did last time 01223585236 XX Luv Nikiyu4.net,153,32,13,9,0,1
smish,Congratulations ur awarded either £500 of CD gift vouchers & Free entry 2 our £100 weekly draw txt MUSIC to 87066 TnCs www.Ldew.com1win150ppmx3age16,148,23,19,12,1,1
smish,TheMob>Yo yo yo-Here comes a new selection of hot downloads for our members to get for FREE! Just click & open the next link sent to ur fone...,143,28,0,9,0,1
smish,PRIVATE! Your 2003 Account Statement for 07808247860 shows 800 un-redeemed S. I. M. points. Call 08719899229 Identifier Code: 40411 Expires 06/11/04,148,21,40,17,0,1
ham,Slaaaaave ! Where are you ? Must I summon you to me all the time now ? Don't you wish to come to me on your own anymore?,120,28,0,5,0,1
smish,GSOH? Good with SPAM the ladies?U could b a male gigolo? 2 join the uk's fastest growing mens club reply ONCALL. mjzgroup. 08714342399.2stop reply STOP. msg@£1.50rcvd,166,26,16,20,0,0
ham,"Yup, leaving right now, be back soon",36,7,0,1,0,1
smish,"HOT LIVE FANTASIES call now 08707509020 Just 20p per min NTT Ltd, PO Box 1327 Croydon CR9 5WB 0870 is a national rate call",122,24,23,29,0,1
ham,Hey r ü still online? I've finished the formatting...,53,9,0,2,0,0
smish,U 447801259231 have a secret admirer who is looking 2 make contact with U-find out who they R*reveal who thinks UR so special-call on 09058094597,145,25,24,5,0,1
smish,it to 80488. Your 500 free text messages are valid until 31 December 2005.,74,14,14,2,0,1
ham,Mine here like all fr china then so noisy.,42,9,0,1,0,0
smish,WINNER!! As a valued network customer you have been selected to receivea £900 prize reward! To claim call 09061701461. Claim code KL341. Valid 12 hours only.,157,26,19,12,0,1
smish,Marvel Mobile Play the official Ultimate Spider-man game (£4.50) on ur mobile right now. Text SPIDER to 83338 for the game & we ll send u a FREE 8Ball wallpaper,160,30,9,17,0,1
smish,URGENT! We are trying to contact U. Todays draw shows that you have won a £800 prize GUARANTEED. Call 09050003091 from land line. Claim C52. Valid 12hrs only,157,28,18,23,0,1
ham,Lol they were mad at first but then they woke up and gave in.,61,14,0,1,0,0
smish,sexy sexy cum and text me im wet and warm and ready for some porn! u up for some fun? THIS MSG IS FREE RECD MSGS 150P INC VAT 2 CANCEL TEXT STOP,144,33,4,42,0,1
ham,Hi where you. You in home or calicut?,37,8,0,2,0,0
smish,U are subscribed to the best Mobile Content Service in the UK for £3 per ten days until you send STOP to 83435. Helpline 08706091795.,133,25,17,11,0,0
smish,Do you want 750 anytime any network mins 150 text and a NEW video phone for only five pounds per week call 08000776320 now or reply for delivery Tomorrow,153,29,17,5,0,1
ham,Congratulations ore mo owo re wa. Enjoy it and i wish you many happy moments to and fro wherever you go,103,21,0,2,0,0
ham,meet you in corporation st outside gap … you can see how my mind is working!,76,16,0,0,0,0
smish,ROMCAPspam Everyone around should be responding well to your presence since you are so warm and outgoing. You are bringing in a real breath of sunshine.,152,26,0,8,0,0
smish,Call FREEPHONE 0800 542 0578 now!,33,6,11,10,0,1
smish,FreeMsg: Fancy a flirt? Reply DATE now & join the UKs fastest growing mobile dating service. Msgs rcvd just 25p to optout txt stop to 83021. Reply DATE now!,156,29,7,16,0,1
smish,You can donate £2.50 to UNICEF's Asian Tsunami disaster support fund by texting DONATE to 864233. £2.50 will be added to your next bill,135,24,12,15,0,0
ham,"Gumby's has a special where a  &lt;#&gt; "" cheese pizza is $2 so I know what we're doin tonight",95,19,1,2,0,0
ham,"Sorry my roommates took forever, it ok if I come by now?",56,12,0,2,0,1
smish,FREE MSG:We billed your mobile number by mistake from shortcode 83332.Please call 08081263000 to have charges refunded.This call will be free from a BT landline,160,25,16,12,0,1
ham,COME BACK TO TAMPA FFFFUUUUUUU,30,5,0,26,0,0
smish,"URGENT! Your mobile No *********** WON a £2,000 Bonus Caller Prize on 02/06/03! This is the 2nd attempt to reach YOU! Call 09066362220 ASAP! BOX97N7QP, 150ppm",158,26,28,29,0,1
ham,The beauty of life is in next second.. which hides thousands of secrets. I wish every second will be wonderful in ur life...!! gud n8,133,25,1,2,0,0
smish,YOU HAVE WON! As a valued Vodafone customer our computer has picked YOU to win a £150 prize. To collect is easy. Just call 09061743386,134,25,14,17,0,1
smish,Want a new Video Phone? 750 anytime any network mins? Half price line rental free text for 3 months? Reply or call 08000930705 for free delivery,144,26,15,5,0,1
ham,Your dad is back in ph?,23,6,0,1,0,0
ham,"Yes..but they said its IT.,",27,5,0,3,0,0
ham,"Short But Cute: ""Be a good person, but dont try to prove it.."" .Gud noon....",76,15,0,5,0,0
smish,okmail: Dear Dave this is your final notice to collect your 4* Tenerife Holiday or #5000 CASH award! Call 09061743806 from landline. TCs SAE Box326 CW25WX 150ppm,161,27,24,19,0,1
smish,Customer Loyalty Offer:The NEW Nokia6650 Mobile from ONLY £10 at TXTAUCTION! Txt word: START to No: 81151 & get yours Now! 4T&Ctxt TC 150p/MTmsg,144,24,15,37,0,1
smish,"1000's flirting NOW! Txt GIRL or BLOKE & ur NAME & AGE, eg GIRL ZOE 18 to 8007 to join and get chatting!",104,23,10,27,0,1
ham,Hope you are having a good week. Just checking in,49,10,0,2,0,0
smish,U have a secret admirer. REVEAL who thinks U R So special. Call 09065174042. To opt out Reply REVEAL STOP. 1.50 per msg recd. Cust care 07821230901,147,27,25,24,0,1
ham,New car and house for my parents.:)i have only new job in hand:),64,13,0,1,0,0
smish,Please call our customer service representative on FREEPHONE 0808 145 4742 between 9am-11pm as you have WON a guaranteed £1000 cash or £5000 prize!,147,24,22,13,0,1
ham,Hi. || Do u want | to join me with sts later? || Meeting them at five. || Call u after class.,93,22,0,4,0,1
smish,"In The Simpsons Movie released in July 2007 name the band that died at the start of the film? A-Green Day, B-Blue Day, C-Red Day. (Send A, B or C)",146,30,4,18,0,0
smish,"Today's Offer! Claim ur £150 worth of discount vouchers! Text YES to 85023 now! SavaMob, member offers mobile! T Cs 08717898035. £3.00 Sub. 16 . Unsub reply X",158,28,24,14,0,1
ham,Ok. I asked for money how far,29,7,0,2,0,0
smish,URGENT! Your Mobile number has been awarded with a £2000 Bonus Caller Prize. Call 09058095201 from land line. Valid 12hrs only,126,21,17,13,0,1
ham,Lol. Well quality aint bad at all so i aint complaining,55,11,0,2,0,0
smish,UR GOING 2 BAHAMAS! CallFREEFONE 08081560665 and speak to a live operator to claim either Bahamas cruise of£2000 CASH 18+only. To opt out txt X to 07786200117,158,27,29,30,0,0
ham,Dad says hurry the hell up,26,6,0,1,0,0
smish,You have won a guaranteed £200 award or even £1000 cashto claim UR award call free on 08000407165 (18+) 2 stop getstop on 88222 PHP,131,25,26,6,0,1
ham,Hi its in durban are you still on this number,45,10,0,1,0,0
ham,tap & spile at seven. * Is that pub on gas st off broad st by canal. Ok?,72,18,0,2,0,0
ham,If i not meeting ü all rite then i'll go home lor. If ü dun feel like comin it's ok.,84,20,0,2,0,0
ham,Ok that's great thanx a lot.,28,6,0,1,0,0
smish,How about getting in touch with folks waiting for company? Just txt back your NAME and AGE to opt in! Enjoy the community (150p/SMS),132,24,3,13,0,0
smish,"You have won ?1,000 cash or a ?2,000 prize! To claim, call09050000327",69,12,19,2,0,0
smish,"This is the 2nd time we have tried 2 contact u. U have won the 750 Pound prize. 2 claim is easy, call 08712101358 NOW! Only 10p per min. BT-national-rate",153,30,19,9,0,1
ham,Thank you baby! I cant wait to taste the real thing...,54,11,0,2,0,0
smish,Free video camera phones with Half Price line rental for 12 mths and 500 cross ntwk mins 100 txts. Call MobileUpd8 08001950382 or Call2OptOut/674&,146,24,24,9,0,1
ham,"Send ur birthdate with month and year, I will tel u ur LIFE PARTNER'S name. and the method of calculation. Reply must.",118,22,0,15,0,0
ham,Id onluy matters when getting on from offcampus,47,8,0,1,0,0
smish,U have a secret admirer who is looking 2 make contact with U-find out who they R*reveal who thinks UR so special-call on 09058094599,132,24,12,5,0,1
smish,FREE for 1st week! No1 Nokia tone 4 ur mob every week just txt NOKIA to 87077 Get txting and tell ur mates. zed POBox 36504 W45WQ norm150p/tone 16+,147,29,20,18,0,1
smish,"HOT LIVE FANTASIES call now 08707509020 Just 20p per min NTT Ltd, PO Box 1327 Croydon CR9 5WB 0870..k",101,19,23,29,0,1
ham,Let there be snow. Let there be snow. This kind of weather brings ppl together so friendships can grow.,103,19,0,3,0,0
ham,Tell your friends what you plan to do on Valentines day @ &lt;URL&gt;,69,13,0,5,0,0
ham,Ladies first and genus second k .,33,7,0,1,0,0
smish,SMS AUCTION - A BRAND NEW Nokia 7250 is up 4 auction today! Auction is FREE 2 join & take part! Txt NOKIA to 86021 now! HG/Suite342/2Lands Row/W1J6HL,149,28,17,40,0,1
ham,Well keep in mind I've only got enough gas for one more round trip barring a sudden influx of cash,98,20,0,2,0,0
smish,"Romantic Paris. 2 nights, 2 flights from £79 Book now 4 next year. Call 08704439680Ts&Cs apply.",95,16,16,6,0,1
ham,"I'm eatin now lor, but goin back to work soon... E mountain deer show huh... I watch b4 liao, very nice...",106,21,1,3,0,1
ham,Got it! It looks scrumptious... daddy wants to eat you all night long!,70,13,0,2,0,0
smish,Get your garden ready for summer with a FREE selection of summer bulbs and seeds worth £33:50 only with The Scotsman this Saturday. To stop go2 notxt.co.uk,155,27,5,9,0,1
ham,K:)k..its good:)when are you going?,35,5,0,1,0,0
smish,Last chance 2 claim ur £150 worth of discount vouchers-Text YES to 85023 now!SavaMob-member offers mobile T Cs 08717898035. £3.00 Sub. 16 . Remove txt X or STOP,160,28,25,16,0,1
smish,Buy Space Invaders 4 a chance 2 win orig Arcade Game console. Press 0 for Games Arcade (std WAP charge) See o2.co.uk/games 4 Terms + settings. No purchase,154,28,5,14,0,1
smish,Hey I am really horny want to chat or see me naked text hot to 69698 text charged at 150pm to unsubscribe text stop 69698,121,25,13,2,0,0
ham,ME 2 BABE I FEEL THE SAME LETS JUST 4GET ABOUT IT+BOTH TRY +CHEER UP+NOT FIT SOO MUCHXXLOVE U LOCAXX,100,20,2,76,0,0
ham,Dai what this da.. Can i send my resume to this id.,51,12,0,2,0,0
ham,Pls send me the correct name da.,32,7,0,1,0,0
smish,"Double mins and txts 4 6months FREE Bluetooth on Orange. Available on Sony, Nokia Motorola phones. Call MobileUpd8 on 08000839402 or call2optout/N9DX",149,22,16,17,0,1
ham,My tuition is at 330. Hm we go for the 1120 to 1205 one? Do you mind?,69,17,11,3,0,0
ham,U reach orchard already? U wan 2 go buy tickets first?,54,11,1,2,0,1
smish,WIN a year supply of CDs 4 a store of ur choice worth £500 & enter our £100 Weekly draw txt MUSIC to 87066 Ts&Cs www.Ldew.com.subs16+1win150ppmx3,145,26,19,14,1,1
ham,Yes:)sura in sun tv.:)lol.,26,4,0,1,0,0
smish,"If you don't, your prize will go to another customer. T&C at www.t-c.biz 18+ 150p/min Polo Ltd Suite 373 London W1J 6HL Please call back if busy ",145,27,10,12,1,1
smish,"Congrats! 2 mobile 3G Videophones R yours. call 09061744553 now! videochat wid ur mates, play java games, Dload polyH music, noline rentl. bx420. ip4. 5we. 150pm",161,26,21,6,0,1
ham,If i start sending blackberry torch to nigeria will you find buyer for me?like 4a month. And tell dad not to buy bb from anyone oh.,131,26,1,2,0,1
smish,"FREE NOKIA Or Motorola with upto 12mths 1/2price linerental, 500 FREE x-net mins&100txt/mth FREE B'tooth*. Call Mobileupd8 on 08001950382 or call 2optout/D3WV",158,22,24,25,0,1
smish,You have been specially selected to receive a 2000 pound award! Call 08712402050 BEFORE the lines close. Cost 10ppm. 16+. T&Cs apply. AG Promo,142,24,19,14,0,1
ham,"It's cool, let me know before it kicks off around  &lt;#&gt; , I'll be out and about all day",92,19,0,2,0,0
ham,So when do you wanna gym?,25,6,0,1,0,0
smish,Thanks 4 your continued support Your question this week will enter u in2 our draw 4 £100 cash. Name the NEW US President? txt ans to 80082,138,27,11,9,0,0
ham,"Aiyo... Her lesson so early... I'm still sleepin, haha... Okie, u go home liao den confirm w me lor...",102,19,0,4,0,0
ham,Yay! You better not have told that to 5 other girls either.,59,12,1,2,0,0
ham,U calling me right? Call my hand phone...,41,8,0,2,0,1
ham,Lol for real. She told my dad I have cancer,43,10,0,3,0,0
ham,"Buzz! Hey, my Love ! I think of you and hope your day goes well. Did you sleep in ? I miss you babe. I long for the moment we are together again*loving smile*",158,34,0,7,0,0
ham,Y?WHERE U AT DOGBREATH? ITS JUST SOUNDING LIKE JAN C THATS AL!!!!!!!!!,71,12,0,48,0,0
smish,"SMS. ac JSco: Energy is high, but u may not know where 2channel it. 2day ur leadership skills r strong. Psychic? Reply ANS w/question. End? Reply END JSCO",154,28,2,20,0,0
smish,Money i have won wining number 946 wot do i do next,51,12,3,1,0,0
smish,Mobile Club: Choose any of the top quality items for your mobile. 7cfca1a,73,13,2,3,0,0
ham,So how's scotland. Hope you are not over showing your JJC tendencies. Take care. Live the dream,95,17,0,7,0,0
ham,Dude ive been seeing a lotta corvettes lately,45,8,0,1,0,0
ham,Wot is u up 2 then bitch?,25,7,1,1,0,0
ham,"Will do, you gonna be at blake's all night? I might be able to get out of here a little early",93,21,0,2,0,0
ham,Ball is moving a lot.will spin in last :)so very difficult to bat:),67,13,0,1,0,0
smish,Moby Pub Quiz.Win a £100 High Street prize if u know who the new Duchess of Cornwall will be? Txt her first name to 82277.unsub STOP £1.50 008704050406 SP,154,29,23,15,0,1
smish,"Dear Voucher Holder, To claim this weeks offer, at you PC please go to http://www.e-tlp.co.uk/reward. Ts&Cs apply.",114,17,0,8,1,0
smish,WIN URGENT! Your mobile number has been awarded with a £2000 prize GUARANTEED call 09061790121 from land line. claim 3030 valid 12hrs only 150ppm ,146,24,24,20,0,1
ham,"I know where the  &lt;#&gt;  is, I'll be there around 5",55,11,1,2,0,0
ham," came to look at the flat, seems ok, in his 50s? * Is away alot wiv work. Got woman coming at 6.30 too.",103,23,5,2,0,0
smish,FREE for 1st week! No1 Nokia tone 4 ur mob every week just txt NOKIA to 8007 Get txting and tell ur mates www.getzed.co.uk POBox 36504 W45WQ norm150p/tone 16+,158,29,19,18,1,1
ham,"Like  &lt;#&gt; , same question",31,5,0,1,0,0
smish,Had your mobile 11 months or more? U R entitled to Update to the latest colour mobiles with camera for Free! Call The Mobile Update Co FREE on 08002986030,154,29,13,14,0,1
ham,"And very importantly, all we discuss is between u and i only.",61,12,0,1,0,0
smish,88800 and 89034 are premium phone services call 08718711108,59,9,21,0,0,1
ham,Gimme a few was  &lt;#&gt;  minutes ago,39,7,0,1,0,0
ham,Oh baby of the house. How come you dont have any new pictures on facebook,73,15,0,2,0,0
ham,No one interested. May be some business plan.,45,8,0,2,0,0
ham,Wylie update: my weed dealer carlos went to freedom and had a class with lunsford,81,15,0,1,0,0
ham,"OH YEAH,AND HAV A GREAT TIME IN NEWQUAY-SEND ME A POSTCARD !1 LOOK AFTER ALL THE GIRLS WHILE IM GONE(U KNOW THE 1IM TALKIN BOUT!)xx",131,25,2,97,0,0
smish,"3 FREE TAROT TEXTS! Find out about your love life now! TRY 3 FOR FREE! Text CHANCE to 85555 16 only! After 3 Free, Msgs £1.50 each",130,27,13,35,0,1
ham,"Mon okie lor... Haha, best is cheap n gd food la, ex oso okie... Depends on whether wana eat western or chinese food... Den which u prefer... ",142,27,0,4,0,0
smish,URGENT! We are trying to contact U Todays draw shows that you have won a £800 prize GUARANTEED. Call 09050000460 from land line. Claim J89. po box245c2150pm,156,27,23,22,0,1
smish,FREE entry into our £250 weekly comp just send the word ENTER to 84128 NOW. 18 T&C www.textcomp.com cust care 08712405020.,122,21,21,14,1,1
ham,"Not sure yet, still trying to get a hold of him",47,11,0,1,0,0
ham,I am back. Bit long cos of accident on a30. Had to divert via wadebridge.I had a brilliant weekend thanks. Speak soon. Lots of love,131,25,2,6,0,0
ham,I'm gonna rip out my uterus.,28,6,0,1,0,0
ham,Home so we can always chat,26,6,0,1,0,0
ham,She left it very vague. She just said she would inform the person in accounting about the delayed rent and that i should discuss with the housing agency about my renting another place. But checking online now and all places around usc are  &lt;#&gt;  and up,257,46,0,3,0,1
ham,Nothing just getting msgs by dis name wit different no's..,58,10,0,1,0,0
smish,URGENT! We are trying to contact U. Todays draw shows that you have won a £800 prize GUARANTEED. Call 09050001295 from land line. Claim A21. Valid 12hrs only,157,28,18,23,0,1
smish,"Oh my god! I've found your number again! I'm so glad, text me back xafter this msgs cst std ntwk chg £1.50",106,22,3,3,0,0
smish,Do you want a New Nokia 3510i colour phone DeliveredTomorrow? With 300 free minutes to any mobile + 100 free texts + Free Camcorder reply or call 08000930705.,158,28,21,8,0,1
ham,Dont worry. I guess he's busy.,30,6,0,2,0,0
ham,U sick still can go shopping?,29,6,0,1,0,0
smish,"January Male Sale! Hot Gay chat now cheaper, call 08709222922. National rate from 1.5p/min cheap to 7.8p/min peak! To stop texts call 08712460324 (10p/min)",155,24,28,7,0,1
smish,Double Mins & Double Txt & 1/2 price Linerental on Latest Orange Bluetooth mobiles. Call MobileUpd8 for the very latest offers. 08000839402 or call2optout/LF56,159,24,17,13,0,1
ham,"Think i might have to give it a miss. Am teaching til twelve, then have lecture at two. Damn this working thing.",112,22,0,3,0,0
smish,"Loan for any purpose £500 - £75,000. Homeowners + Tenants welcome. Have you been previously refused? We can still help. Call Free 0800 1956669 or text back 'help'",162,28,19,7,0,1
smish,Camera - You are awarded a SiPix Digital Camera! call 09061221066 fromm landline. Delivery within 28 days,105,17,13,7,0,1
ham,"Also sir, i sent you an email about how to log into the usc payment portal. I.ll send you another message that should explain how things are back home. Have a great weekend.",173,33,0,3,0,0
smish,Sunshine Quiz Wkly Q! Win a top Sony DVD player if u know which country Liverpool played in mid week? Txt ansr to 82277. £1.50 SP:Tyrone,136,26,8,14,0,1
